satisfaction_level,number_project,average_montly_hours,Work_accident,promotion_last_5years,salary,left
37,2,200,0,0,medium,1
81,4,165,0,0,medium,0
59,3,146,0,0,medium,0
73,3,133,0,0,medium,0
87,2,181,0,0,medium,0
67,6,152,0,0,medium,1
96,2,200,0,0,medium,1
98,3,157,0,0,medium,0
50,4,165,0,0,high,0
49,3,200,1,0,low,1
13,4,194,0,0,medium,1
57,3,102,0,0,medium,0
51,4,200,0,0,medium,1
99,3,200,0,0,medium,1
80,3,171,0,0,medium,0
56,5,200,0,0,medium,1
96,4,200,1,0,medium,1
96,3,158,1,0,medium,0
87,6,200,1,0,medium,1
61,5,113,0,0,medium,0
18,3,140,0,0,low,1
24,5,178,0,0,low,1
86,4,153,0,0,low,1
25,6,200,0,0,low,1
25,3,200,0,0,low,1
63,3,160,0,0,low,0
89,4,200,1,0,low,1
87,4,200,0,0,high,0
87,3,170,0,0,low,1
71,4,200,1,0,high,0
98,4,152,0,0,high,0
16,3,200,0,0,low,1
83,4,200,0,0,low,1
65,3,200,0,0,high,0
95,3,200,0,0,low,1
67,3,183,0,0,medium,0
53,3,150,1,0,high,0
74,3,132,0,0,medium,0
77,3,200,0,0,medium,1
13,4,148,0,0,medium,1
82,3,187,1,0,medium,0
88,4,200,0,0,high,0
89,4,147,0,0,medium,0
85,3,153,0,0,medium,0
93,5,154,0,0,medium,0
62,5,200,0,0,high,0
58,3,200,0,0,medium,1
98,4,200,0,0,high,0
52,2,145,0,0,low,1
76,3,138,1,0,medium,0
73,3,200,0,0,medium,1
74,4,147,0,0,medium,0
49,3,190,0,0,medium,0
91,4,183,0,0,low,1
74,5,200,0,0,low,1
86,4,200,0,0,low,1
52,6,141,1,0,low,1
95,3,200,0,0,low,1
65,3,136,0,0,low,0
70,4,182,0,0,low,1
14,6,142,0,0,low,1
92,2,200,0,0,low,1
54,3,200,0,0,low,1
76,2,156,0,0,high,0
78,4,200,0,0,low,1
85,4,200,0,0,low,1
78,4,197,1,0,low,1
55,3,149,0,0,low,0
68,5,200,0,0,high,0
91,4,187,0,0,low,1
76,3,154,0,0,low,0
15,4,200,0,0,low,1
95,2,144,0,0,high,0
74,6,200,0,0,low,1
92,5,197,1,0,medium,0
64,3,175,1,0,high,0
96,3,161,0,0,medium,0
21,3,200,0,0,high,0
85,3,167,0,0,medium,0
52,5,168,0,0,medium,0
54,5,200,0,0,medium,1
56,5,200,0,0,medium,1
59,4,181,0,0,medium,0
88,5,200,1,0,medium,1
70,4,184,0,0,medium,0
95,3,193,0,0,medium,0
83,3,200,1,0,high,0
76,4,197,0,0,low,1
82,5,200,0,0,medium,1
55,4,136,0,0,medium,0
89,5,194,0,0,medium,0
66,4,190,0,0,medium,0
41,3,185,1,0,medium,0
83,3,200,1,0,medium,1
88,3,200,1,0,medium,1
56,5,155,0,0,medium,0
53,3,200,0,0,medium,1
80,3,188,0,0,high,0
95,4,200,0,0,low,1
90,4,200,0,0,low,1
50,4,200,0,0,low,1
40,3,200,0,0,high,0
52,3,200,0,0,low,1
51,5,200,1,0,low,1
84,5,200,0,0,low,1
78,5,200,0,0,high,0
91,2,159,1,0,low,0
59,5,169,0,0,low,1
69,5,105,0,0,low,1
87,4,200,0,0,low,1
66,5,145,0,0,low,1
50,4,165,0,0,low,1
95,3,200,0,0,low,1
77,3,200,0,0,medium,1
66,3,200,0,0,medium,1
61,3,138,1,0,medium,0
70,5,200,0,0,medium,1
89,5,182,1,0,medium,0
60,4,152,1,0,medium,0
62,3,200,1,0,medium,1
59,2,200,1,0,medium,1
69,4,200,0,0,medium,1
36,3,113,1,0,medium,1
59,4,146,0,0,medium,0
50,5,200,0,0,medium,1
53,3,188,0,0,high,0
84,4,200,0,0,low,1
51,4,200,0,0,medium,1
53,5,188,0,0,medium,0
98,3,137,0,0,medium,0
95,4,200,0,0,medium,1
13,5,200,0,0,low,1
50,4,200,0,0,low,1
93,3,200,0,0,low,1
50,3,200,0,0,low,1
66,4,168,0,0,low,1
89,4,200,0,0,low,1
46,4,200,0,0,low,1
67,4,200,0,0,low,1
96,4,200,0,0,low,1
98,4,200,1,0,low,1
67,5,200,0,0,low,1
72,4,175,0,0,low,1
65,5,200,0,0,low,1
72,5,200,0,0,low,1
78,3,154,0,0,low,0
93,3,200,0,0,low,1
73,5,200,0,0,low,1
20,4,200,1,0,low,1
47,4,159,0,0,low,1
56,4,200,0,0,low,1
72,4,137,0,0,low,1
91,4,200,0,0,medium,1
79,5,200,0,0,medium,1
53,2,123,0,0,medium,0
14,4,200,0,0,medium,1
78,5,200,0,0,medium,1
52,3,200,0,0,medium,1
94,5,151,0,0,medium,0
83,4,158,0,0,medium,0
44,2,120,0,0,medium,0
72,3,187,0,0,medium,0
84,3,140,0,0,medium,0
76,3,164,0,0,medium,0
92,5,200,0,0,high,0
58,5,200,0,0,low,1
85,4,189,0,0,medium,0
74,4,200,1,0,medium,1
74,4,200,0,0,medium,1
72,3,158,0,0,medium,0
76,4,173,1,0,low,1
85,3,200,0,0,low,1
82,5,185,0,0,low,1
60,5,200,1,0,low,1
39,3,152,0,0,low,1
83,3,200,1,0,low,1
70,3,162,1,0,low,0
84,4,200,1,0,low,1
90,4,200,0,0,low,1
18,4,200,0,0,low,1
52,2,200,0,0,low,1
87,4,200,0,0,low,1
60,5,200,0,0,low,1
72,4,174,0,0,low,1
48,4,200,0,0,low,1
75,3,200,0,0,low,1
85,2,200,0,0,low,1
39,6,115,0,0,low,1
61,3,200,0,0,low,1
60,4,170,0,0,low,1
57,2,200,0,0,low,1
19,5,149,0,0,medium,1
48,3,197,0,0,medium,0
69,4,200,0,0,medium,1
70,4,200,0,0,medium,1
65,3,200,0,0,medium,1
81,4,143,1,0,medium,0
85,4,171,0,0,medium,0
93,4,200,0,0,medium,1
72,4,200,0,0,medium,1
49,2,173,0,0,medium,0
94,5,131,0,0,medium,0
81,4,143,0,0,medium,0
92,5,193,0,0,high,0
97,3,135,0,0,low,0
98,4,200,1,0,medium,1
44,3,133,1,0,medium,0
72,4,184,0,0,medium,0
80,5,135,0,0,medium,0
60,4,200,0,0,low,1
89,4,184,0,0,low,1
69,5,200,0,0,low,1
54,4,200,0,0,low,1
97,5,200,1,0,low,1
37,4,161,0,0,low,1
73,4,200,0,0,low,1
57,4,146,0,0,low,1
86,4,191,0,0,low,1
83,4,200,0,0,low,1
19,5,200,0,0,low,1
55,4,200,0,0,low,1
60,4,160,0,0,low,1
62,3,177,1,0,low,1
65,5,200,0,0,low,1
40,4,97,0,0,low,1
82,5,200,1,0,low,1
75,2,200,1,0,low,1
83,3,200,1,0,low,1
77,4,200,0,0,low,1
59,4,198,0,0,low,1
80,5,200,0,0,medium,1
84,3,200,0,0,medium,1
88,4,200,0,0,medium,1
37,3,200,0,0,medium,1
88,4,133,0,0,medium,0
69,3,200,0,0,medium,1
54,2,155,1,0,medium,0
76,5,139,0,0,medium,0
51,4,200,0,0,medium,1
16,3,100,0,0,medium,1
65,5,160,0,0,medium,0
54,5,195,0,0,medium,0
66,4,152,0,0,high,0
95,5,182,0,0,low,1
83,3,137,0,0,medium,0
98,4,182,0,0,medium,0
72,3,200,0,0,medium,1
71,4,192,0,0,medium,0
36,3,116,1,0,low,1
55,4,170,0,0,low,1
64,3,200,0,0,low,1
62,3,174,0,0,low,1
100,3,193,0,0,low,1
91,6,167,1,0,low,1
81,4,200,0,0,low,1
71,4,200,1,0,low,1
97,3,104,0,0,low,0
75,6,148,0,0,low,1
68,3,148,1,0,low,0
87,5,187,0,0,low,1
96,3,151,0,0,low,0
41,6,200,0,0,low,1
81,4,142,0,0,low,1
68,6,200,0,0,low,1
63,4,200,0,0,low,1
60,2,200,0,0,low,1
66,3,200,0,0,medium,1
69,4,200,0,0,medium,1
23,3,200,0,0,medium,1
52,3,200,0,0,medium,1
65,4,200,1,0,medium,1
78,6,174,0,0,medium,1
60,5,200,0,0,medium,1
90,3,200,0,0,medium,1
59,5,200,0,0,medium,1
89,3,185,1,0,medium,0
96,4,200,0,0,medium,1
68,3,190,1,0,medium,0
52,2,160,0,0,high,0
68,3,200,0,0,low,1
60,3,172,0,0,medium,0
28,5,200,0,0,medium,1
98,5,200,0,0,medium,1
67,4,200,0,0,medium,1
86,5,134,1,0,low,1
83,3,195,0,0,low,1
79,3,139,0,0,low,0
54,4,200,0,0,low,1
51,5,200,0,0,low,1
75,4,148,0,0,low,1
51,4,200,0,0,low,1
73,5,200,0,0,low,1
17,4,200,0,0,low,1
88,4,142,0,0,low,1
76,3,161,0,0,low,0
29,3,152,1,0,low,1
62,4,200,0,0,low,1
50,2,143,0,0,low,1
16,5,165,0,0,low,1
18,4,200,0,0,low,1
86,4,170,0,0,low,1
68,5,200,0,0,low,1
68,3,199,0,0,low,1
89,4,200,0,0,low,1
86,4,200,0,0,low,1
43,4,190,0,0,medium,0
85,4,143,1,0,medium,0
94,5,111,0,1,medium,0
58,4,145,1,1,medium,0
43,3,138,0,1,medium,0
72,3,200,0,1,medium,1
95,5,175,1,1,medium,0
35,3,119,0,1,medium,1
77,3,157,0,1,medium,0
74,5,135,0,1,medium,0
50,4,200,0,1,medium,1
87,4,121,0,1,medium,0
55,3,162,0,1,high,0
80,3,135,0,1,low,0
49,4,183,0,1,medium,0
54,4,200,0,1,medium,1
21,4,148,0,0,medium,1
77,3,200,0,0,medium,1
53,4,147,0,0,low,1
89,5,165,0,0,low,1
25,4,200,1,0,low,1
53,3,200,0,0,low,1
44,2,124,0,0,low,1
70,2,131,0,0,low,1
54,3,199,0,0,low,1
90,3,200,0,0,low,1
69,5,200,0,0,low,1
78,4,180,0,0,low,1
91,6,200,0,0,low,1
92,2,200,0,0,low,1
96,3,168,0,0,low,0
80,4,200,0,0,low,1
52,3,200,0,0,low,1
52,3,185,0,0,low,1
93,5,135,1,0,low,1
89,4,160,0,0,low,1
83,4,200,0,0,low,1
70,6,200,0,0,low,1
89,4,174,0,0,low,1
21,6,200,0,1,medium,1
67,4,200,0,1,medium,1
73,3,200,0,1,medium,1
85,3,200,0,1,medium,1
54,4,157,0,1,medium,0
74,3,200,0,1,medium,1
71,4,200,1,1,medium,1
76,2,200,0,1,medium,1
85,4,159,0,1,medium,0
82,4,196,0,1,medium,0
71,4,133,0,1,medium,0
79,5,200,0,1,medium,1
86,4,200,0,1,high,0
90,5,200,0,1,low,1
65,6,200,1,1,medium,1
53,5,200,0,1,medium,1
51,4,200,0,1,medium,1
100,6,200,1,1,medium,1
92,4,168,0,1,low,1
100,3,168,0,1,low,0
23,4,163,0,1,low,1
52,3,142,0,1,low,0
80,4,183,1,1,low,1
59,4,200,0,0,low,1
75,2,184,0,0,low,1
99,4,138,0,0,low,1
57,3,195,0,0,medium,0
87,4,200,0,0,medium,1
52,3,108,0,0,medium,0
57,3,144,0,0,medium,0
32,6,112,0,0,medium,1
66,2,200,0,0,medium,1
53,4,200,0,0,medium,1
55,5,200,0,0,medium,1
66,3,200,0,0,medium,1
69,4,149,0,0,medium,0
67,5,200,0,0,medium,1
75,3,200,0,0,medium,1
70,4,194,0,0,medium,0
71,3,200,0,0,medium,1
97,5,133,0,0,medium,0
50,3,200,0,0,medium,1
34,3,200,0,0,medium,1
67,3,200,0,0,medium,1
78,4,157,0,0,medium,0
52,4,187,0,0,medium,0
91,2,200,0,0,medium,1
79,3,200,0,0,medium,1
83,5,182,1,0,medium,0
74,3,200,0,0,medium,1
77,3,184,1,0,medium,0
49,2,117,0,0,high,0
94,3,200,1,0,high,0
99,3,200,0,0,high,0
69,3,200,1,0,high,0
88,5,147,0,0,high,0
89,3,200,0,0,high,0
80,4,200,0,0,high,0
22,4,200,0,0,high,0
87,4,200,0,0,high,0
66,3,200,0,0,high,0
90,3,156,1,0,high,0
95,4,180,0,0,high,0
49,4,200,0,0,low,1
71,4,200,0,0,low,1
20,2,200,0,0,low,1
95,3,200,1,0,low,1
68,2,200,1,0,low,1
93,3,200,1,0,low,1
85,5,200,0,0,low,1
82,3,140,0,0,low,0
87,5,200,0,0,low,1
88,3,200,0,0,low,1
98,4,138,0,0,low,1
89,3,200,0,0,low,1
92,5,200,0,0,low,1
48,2,121,0,0,low,1
67,4,195,0,0,low,1
84,3,135,0,0,medium,0
97,4,200,0,0,medium,1
65,5,200,1,0,medium,1
79,5,200,1,0,medium,1
75,2,141,0,0,medium,0
69,4,200,0,0,medium,1
85,4,200,0,0,medium,1
34,2,141,0,0,medium,1
97,3,185,0,0,medium,0
39,6,200,0,0,medium,1
54,4,200,0,0,medium,1
78,4,200,0,0,medium,1
49,4,158,0,0,high,0
17,6,195,0,0,high,0
98,3,180,1,0,high,0
90,2,114,0,0,high,0
24,5,200,1,0,high,0
92,5,200,1,0,high,0
36,3,179,0,0,high,0
19,2,158,0,0,high,0
75,4,200,0,0,low,1
91,3,200,1,0,low,1
72,5,171,0,0,low,1
62,4,142,0,0,low,1
97,3,200,0,0,low,1
69,3,200,0,0,low,1
98,3,157,0,0,low,0
62,5,169,0,0,low,1
59,2,200,0,0,medium,1
73,4,160,0,0,medium,0
71,3,189,0,0,medium,0
85,4,200,0,0,medium,1
80,4,141,1,0,medium,0
48,3,134,0,0,medium,0
64,3,200,0,0,medium,1
19,6,200,0,0,medium,1
82,5,200,0,0,medium,1
99,4,200,0,0,medium,1
45,3,200,0,0,medium,1
89,3,138,0,0,medium,0
75,4,158,1,0,medium,0
80,3,136,0,0,medium,0
78,4,200,0,0,medium,1
95,3,200,1,0,medium,1
68,4,135,0,0,medium,0
82,5,200,0,0,medium,1
90,4,200,0,0,medium,1
59,3,200,0,0,medium,1
66,3,169,1,0,medium,0
63,5,200,0,0,medium,1
73,3,166,0,0,medium,0
63,3,200,0,0,high,0
87,5,197,0,0,low,1
62,6,169,1,0,medium,1
53,3,200,0,0,medium,1
94,4,156,0,0,medium,0
94,5,200,0,0,medium,1
55,3,101,1,0,medium,0
58,4,200,0,0,medium,1
98,5,200,1,0,medium,1
74,5,200,0,0,medium,1
65,3,131,1,0,medium,0
97,2,200,0,0,medium,1
58,4,200,0,0,low,1
49,2,200,0,0,low,1
69,3,200,0,0,low,1
55,5,195,0,0,low,1
65,4,200,0,0,low,1
87,4,149,0,0,low,1
12,4,200,0,0,low,1
65,4,200,0,0,high,0
23,4,200,1,0,low,1
62,4,200,0,0,high,0
86,4,178,0,0,high,0
85,4,200,0,0,low,1
74,3,200,0,0,low,1
53,2,200,0,0,high,0
99,6,104,0,0,low,1
48,5,113,0,0,medium,0
72,3,200,0,0,high,0
76,3,200,1,0,medium,1
41,4,177,0,0,medium,0
85,3,200,0,0,medium,1
62,4,175,0,0,medium,0
16,4,200,0,0,high,0
58,3,200,0,0,medium,1
73,4,200,0,0,medium,1
28,3,150,0,0,medium,1
77,4,178,1,0,high,0
85,3,200,0,0,medium,1
56,3,134,0,0,high,0
81,5,143,0,0,low,1
83,3,156,0,0,medium,0
49,4,200,0,0,medium,1
81,3,200,0,0,medium,1
56,5,200,0,0,medium,1
77,3,160,0,0,low,0
73,4,200,1,0,low,1
95,4,200,0,0,low,1
69,5,167,0,0,low,1
79,3,104,0,0,low,0
63,5,160,0,0,low,1
80,4,168,0,0,low,1
64,2,153,0,0,low,1
92,4,200,0,0,low,1
96,4,177,0,0,low,1
56,3,200,0,0,high,0
37,3,186,0,0,low,1
50,3,133,1,0,low,0
49,4,200,1,0,low,1
100,3,200,1,0,low,1
82,5,160,1,0,high,0
52,4,200,0,0,low,1
76,4,135,1,1,low,1
20,3,149,0,1,low,1
60,4,178,0,1,high,0
69,6,200,0,1,low,1
93,3,196,0,1,medium,0
70,4,178,1,1,high,0
56,4,191,1,1,medium,0
97,4,167,0,1,high,0
24,6,200,1,1,medium,1
83,3,168,0,1,medium,0
55,3,152,0,1,medium,0
68,3,200,1,1,medium,1
48,3,113,0,0,medium,0
75,3,200,0,0,medium,1
61,4,200,1,0,medium,1
50,4,165,1,0,medium,0
78,5,200,0,0,high,0
61,4,200,0,0,low,1
48,4,179,0,0,medium,0
93,3,200,0,0,medium,1
78,3,200,0,0,medium,1
92,5,200,0,0,medium,1
71,5,200,0,0,medium,1
15,4,200,0,0,medium,1
14,5,153,1,0,medium,1
56,4,200,0,0,medium,1
100,3,154,0,0,medium,0
77,3,147,0,0,high,0
86,3,150,0,0,low,0
88,3,137,0,0,low,0
85,5,179,0,0,low,1
95,5,194,0,0,high,0
65,4,200,0,0,low,1
70,3,200,1,0,low,1
60,3,177,1,0,low,1
84,3,200,0,0,high,0
23,5,200,0,0,low,1
89,3,134,0,0,low,0
98,4,200,0,0,low,1
88,4,163,0,0,low,1
87,3,152,0,0,low,0
93,3,200,0,0,low,1
13,5,149,0,0,low,1
99,6,128,0,0,medium,1
52,3,200,1,0,medium,1
58,3,146,0,0,medium,0
85,5,190,1,0,medium,0
41,2,182,0,0,medium,0
100,5,162,1,0,medium,0
63,3,200,0,0,medium,1
63,4,141,1,0,medium,0
63,3,142,0,0,medium,0
59,3,200,0,0,medium,1
88,4,168,0,0,medium,0
72,3,149,0,0,medium,0
67,4,168,0,0,high,0
41,2,190,0,0,low,1
30,3,200,0,0,medium,1
83,3,200,0,0,medium,1
73,4,162,1,0,medium,0
87,4,163,0,0,medium,0
93,2,169,0,0,low,0
97,4,200,1,0,low,1
70,4,150,0,0,low,1
66,4,183,0,0,low,1
62,3,200,0,0,low,1
56,4,158,0,0,low,1
32,2,200,0,0,low,1
55,5,200,0,0,low,1
69,5,200,0,0,low,1
91,4,200,1,0,low,1
33,5,200,0,0,low,1
37,2,197,0,0,low,1
95,5,200,0,0,low,1
17,4,200,0,0,low,1
95,4,200,0,0,low,1
27,2,177,0,0,low,1
91,4,171,0,0,low,1
49,3,148,1,0,low,0
60,4,138,0,0,low,1
52,4,183,0,0,low,1
54,3,200,0,0,low,1
86,4,160,1,0,medium,0
78,4,200,0,0,medium,1
60,4,200,1,0,medium,1
15,2,200,0,0,medium,1
72,3,200,0,0,medium,1
94,4,200,0,0,medium,1
92,4,170,0,0,medium,0
60,3,200,1,0,medium,1
41,4,200,0,0,medium,1
50,3,184,0,0,medium,0
80,3,200,0,0,medium,1
67,4,195,0,0,medium,0
71,4,200,0,0,high,0
66,3,200,0,0,low,1
77,5,200,0,0,medium,1
62,3,142,0,0,medium,0
95,4,162,0,0,medium,0
89,5,200,0,0,medium,1
74,4,170,0,0,low,1
19,4,200,0,0,low,1
83,3,171,0,0,low,1
53,2,177,0,0,low,1
98,5,188,0,0,low,1
74,5,146,0,0,low,1
22,5,154,0,0,low,1
76,4,200,1,0,low,1
89,5,200,1,0,low,1
50,3,156,0,0,low,0
17,6,200,0,0,low,1
46,6,165,0,0,low,1
68,3,200,0,0,low,1
77,4,200,0,0,low,1
68,3,133,0,0,low,0
15,4,200,0,0,low,1
70,4,176,0,0,low,1
66,4,103,0,0,low,1
54,5,155,0,0,low,1
57,4,141,0,0,low,1
78,3,150,1,0,low,0
14,5,171,0,0,medium,1
73,4,179,0,0,medium,0
65,4,145,0,0,medium,0
31,3,176,0,0,medium,1
77,2,172,0,0,medium,0
68,3,200,0,0,medium,1
79,4,200,0,0,medium,1
92,4,196,0,0,medium,0
77,6,200,0,0,medium,1
48,3,200,0,0,medium,1
63,4,157,0,0,medium,0
92,5,200,1,0,medium,1
50,4,200,0,0,high,0
52,5,193,0,0,low,1
73,4,157,0,0,medium,0
99,4,200,0,0,medium,1
91,3,188,1,0,medium,0
85,3,200,0,0,medium,1
95,4,200,1,0,low,1
67,3,153,0,0,low,0
86,3,200,0,0,low,1
71,4,198,0,0,low,1
99,4,102,0,0,low,1
57,3,167,1,0,low,0
98,3,200,0,0,low,1
62,3,192,0,0,low,1
74,5,200,0,0,low,1
70,4,158,0,0,low,1
80,3,200,0,0,low,1
65,4,153,0,0,low,1
53,3,200,0,0,low,1
43,2,180,0,0,low,1
59,4,163,1,0,low,1
16,6,200,1,0,low,1
84,3,151,1,0,low,0
78,3,200,0,0,low,1
66,5,199,1,0,low,1
70,4,200,0,0,low,1
73,4,174,0,0,low,1
65,4,200,0,0,medium,1
79,5,197,0,0,medium,0
57,4,154,1,0,medium,0
24,5,200,0,0,medium,1
95,3,200,1,0,medium,1
38,2,112,0,0,medium,1
90,4,200,1,0,medium,1
50,3,180,0,0,medium,0
68,3,200,0,0,medium,1
50,6,138,0,0,medium,1
85,4,164,0,0,medium,0
95,3,144,0,0,medium,0
92,3,200,0,0,high,0
83,5,200,0,0,low,1
90,4,200,1,0,medium,1
21,6,200,0,0,medium,1
94,3,200,0,0,medium,1
70,4,200,0,0,medium,1
54,3,157,0,0,low,0
77,4,200,0,0,low,1
62,3,158,0,0,low,0
93,5,200,0,0,low,1
81,3,200,0,0,low,1
99,4,133,0,0,low,1
78,3,200,0,0,low,1
66,5,200,0,0,low,1
90,5,200,0,0,low,1
74,5,141,0,0,low,1
65,4,200,1,0,low,1
99,4,167,0,0,low,1
83,4,161,0,0,low,1
60,4,194,0,0,low,1
55,3,200,1,0,low,1
96,3,170,0,0,low,1
83,4,200,0,0,low,1
95,4,200,1,0,low,1
77,2,169,0,0,medium,0
83,3,200,0,0,medium,1
87,4,200,0,0,medium,1
69,3,198,0,0,medium,0
67,3,200,0,0,medium,1
55,3,146,0,0,medium,0
55,4,134,0,0,medium,0
39,3,169,0,0,medium,1
51,5,200,0,0,medium,1
39,2,106,1,0,medium,1
96,4,200,0,0,medium,1
68,3,200,0,0,medium,1
67,4,173,0,0,high,0
68,5,152,0,0,low,1
56,3,173,0,0,medium,0
90,3,200,0,0,medium,1
69,3,200,0,0,medium,1
99,4,200,0,0,medium,1
42,3,156,0,0,low,0
28,3,124,0,0,low,1
55,3,200,0,0,low,1
91,3,200,0,0,low,1
53,3,200,0,0,low,1
87,4,200,0,0,low,1
57,4,200,0,0,low,1
59,3,169,0,0,low,0
76,4,181,0,0,low,1
59,3,196,0,0,low,1
50,3,200,0,0,low,1
55,4,191,0,0,low,1
92,3,200,0,0,low,1
80,5,196,0,0,low,1
93,4,200,0,0,low,1
67,4,165,0,0,low,1
78,3,144,0,0,low,0
61,4,200,0,0,low,1
74,3,200,0,0,low,1
50,3,180,1,0,low,1
84,3,161,1,0,low,0
89,4,196,0,0,medium,0
77,5,152,0,0,medium,0
64,3,200,0,0,medium,1
77,2,200,1,0,medium,1
74,4,200,0,0,medium,1
88,4,155,0,0,medium,0
88,5,182,1,0,medium,0
89,3,165,0,0,medium,0
74,2,200,1,0,medium,1
63,4,155,0,0,medium,0
63,4,200,0,0,medium,1
68,2,184,0,0,medium,0
14,4,138,1,0,high,0
86,5,200,0,0,low,1
73,3,200,0,0,medium,1
57,3,191,0,0,medium,0
97,5,200,1,0,medium,1
67,4,97,0,0,medium,0
89,4,174,0,0,low,1
80,5,124,0,0,low,1
30,2,178,0,0,low,1
14,5,200,0,0,low,1
91,4,181,0,0,low,1
49,4,200,0,0,low,1
57,3,200,0,0,low,1
59,3,200,0,0,low,1
50,5,166,0,0,low,1
69,3,158,0,0,low,0
81,3,151,0,0,low,0
79,3,98,1,0,low,0
55,4,187,1,0,low,1
92,4,200,0,0,low,1
94,5,200,0,0,low,1
67,5,193,0,0,low,1
53,4,200,1,0,low,1
77,5,189,0,0,low,1
57,5,138,0,0,low,1
64,4,200,0,0,low,1
35,6,186,0,0,low,1
66,3,136,1,0,medium,0
59,4,200,0,0,medium,1
49,4,184,0,0,medium,0
91,5,152,0,0,medium,0
12,2,194,0,0,medium,1
74,3,200,1,0,medium,1
84,4,200,1,0,medium,1
51,4,200,0,0,medium,1
94,4,189,0,0,medium,0
74,3,200,0,0,medium,1
52,5,200,0,0,medium,1
31,4,133,0,0,medium,1
72,3,200,0,0,high,0
92,3,200,0,0,low,1
56,3,200,0,0,medium,1
76,5,177,0,0,medium,0
59,4,200,0,0,medium,1
50,3,200,0,0,medium,1
88,2,144,1,0,low,0
86,4,200,0,0,low,1
66,4,195,0,0,low,1
70,4,158,0,0,low,1
98,5,145,0,0,low,1
61,3,165,1,0,low,0
57,4,200,0,0,low,1
84,5,200,0,0,low,1
76,2,200,0,0,medium,1
64,4,180,0,0,medium,0
87,5,200,0,0,medium,1
62,3,200,0,0,medium,1
16,3,200,1,1,medium,1
83,3,200,0,1,medium,1
36,2,198,0,1,medium,1
47,6,190,0,1,medium,0
54,4,137,0,1,medium,0
83,3,186,1,1,medium,0
96,4,137,0,1,medium,0
91,5,192,0,1,medium,0
56,4,164,0,1,medium,0
73,6,195,0,1,medium,0
97,4,151,0,1,medium,0
75,5,200,0,1,medium,1
49,3,200,1,0,medium,1
57,4,200,0,0,medium,1
41,5,200,1,0,medium,1
53,3,138,0,0,medium,0
93,4,184,0,0,medium,0
58,3,151,0,0,medium,0
60,3,200,1,0,medium,1
74,4,200,0,0,medium,1
62,3,148,0,0,medium,0
70,5,165,0,0,medium,0
93,3,200,0,0,medium,1
75,4,197,0,0,medium,0
95,5,200,1,1,medium,1
43,4,164,0,1,medium,0
77,4,200,1,1,medium,1
67,4,145,1,1,medium,0
51,4,163,0,1,medium,0
94,5,200,0,1,medium,1
90,3,200,0,0,medium,1
80,4,200,0,0,medium,1
34,5,200,0,0,medium,1
45,3,181,1,0,low,1
97,4,193,0,0,low,1
50,3,163,0,0,low,0
89,5,144,0,0,low,1
76,4,200,0,0,low,1
66,4,197,0,0,low,1
74,3,180,0,0,low,1
69,4,200,0,0,low,1
59,2,170,0,0,low,1
100,3,150,0,0,low,0
61,2,100,0,0,low,1
98,5,200,0,0,low,1
59,5,200,0,0,low,1
22,4,182,0,0,low,1
71,3,150,0,0,low,0
86,4,200,0,0,medium,1
65,5,200,0,0,medium,1
93,5,167,0,0,medium,0
49,2,128,0,0,medium,0
78,3,149,1,0,medium,0
62,4,141,0,0,medium,0
72,3,149,0,0,medium,0
70,4,107,0,0,medium,0
54,5,189,0,0,medium,0
61,4,169,0,0,medium,0
84,4,200,1,0,medium,1
80,3,197,0,0,medium,0
58,4,200,0,0,high,0
97,2,175,0,0,high,0
92,3,172,0,0,high,0
96,3,200,0,0,high,0
73,4,155,1,0,high,0
73,4,148,0,0,high,0
53,4,200,0,0,high,0
17,5,193,0,0,high,0
75,5,175,0,0,low,1
76,3,121,0,0,low,0
76,4,200,0,0,low,1
92,3,200,0,0,low,1
82,4,171,0,0,low,1
38,2,170,0,0,low,1
49,4,200,0,0,low,1
53,3,175,0,0,low,1
56,3,185,0,0,medium,0
69,3,168,0,0,medium,0
62,4,171,0,0,medium,0
71,3,200,0,0,medium,1
52,4,148,0,0,medium,0
20,6,189,0,0,medium,1
93,3,166,0,0,medium,0
74,4,150,0,0,medium,0
78,3,200,0,1,medium,1
85,3,200,0,1,medium,1
79,5,200,1,1,medium,1
92,3,200,0,1,medium,1
58,3,186,0,1,medium,0
68,3,200,0,1,medium,1
90,4,200,0,1,medium,1
67,5,200,0,1,medium,1
79,4,200,0,0,medium,1
23,5,200,0,0,medium,1
98,3,200,0,0,medium,1
80,3,134,0,0,medium,0
77,3,188,0,0,medium,0
100,3,160,0,0,medium,0
60,4,164,0,0,medium,0
49,6,200,0,0,high,0
91,5,200,1,0,low,1
97,5,149,1,0,medium,0
71,3,175,0,0,medium,0
62,3,195,0,0,medium,0
61,3,200,0,0,medium,1
21,5,200,0,0,medium,1
64,2,200,1,0,medium,1
61,2,117,1,0,medium,0
58,4,200,0,0,medium,1
41,6,155,0,0,medium,1
98,5,185,0,0,medium,0
50,4,200,0,0,low,1
98,3,200,0,0,low,1
40,4,198,0,0,low,1
63,2,198,0,0,low,1
75,4,200,0,0,low,1
82,3,200,0,0,low,1
55,5,197,0,0,low,1
44,2,136,0,0,high,0
92,3,184,1,0,low,1
57,2,159,0,0,high,0
73,4,133,0,0,high,0
82,5,198,0,0,low,1
54,3,200,0,0,low,1
64,3,154,0,0,high,0
